Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,1270,0,21000.0,18964.92275676534,4648.733038993669,21875.04435700248,67.0,9.66322499492908,0.0,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
,Aggregated,1270,0,21000.0,18964.92275676534,4648.733038993669,21875.04435700248,67.0,9.66322499492908,0.0,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
