Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,1166,0,11000.0,10265.20069923231,4636.564358006581,11385.143954990781,67.0,9.524779007951972,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
,Aggregated,1166,0,11000.0,10265.20069923231,4636.564358006581,11385.143954990781,67.0,9.524779007951972,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
