Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,1720,1228,30000.0,26124.62743875878,4563.098661994445,31210.35017700342,19.165116279069768,12.287813165631487,8.77292707406713,30000,30000,30000,30000,30000,30000,30000,30000,31000,31000,31000
,Aggregated,1720,1228,30000.0,26124.62743875878,4563.098661994445,31210.35017700342,19.165116279069768,12.287813165631487,8.77292707406713,30000,30000,30000,30000,30000,30000,30000,30000,31000,31000,31000
