Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,1170,0,11000.0,10245.171496757353,4585.384532998432,11179.298688992276,67.0,9.560727071710163,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
,Aggregated,1170,0,11000.0,10245.171496757353,4585.384532998432,11179.298688992276,67.0,9.560727071710163,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
