Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,1168,0,11000.0,10256.437365718979,4624.802981008543,11729.01354500209,67.0,9.532532369489655,0.0,11000,11000,11000,11000,11000,11000,11000,11000,12000,12000,12000
,Aggregated,1168,0,11000.0,10256.437365718979,4624.802981008543,11729.01354500209,67.0,9.532532369489655,0.0,11000,11000,11000,11000,11000,11000,11000,11000,12000,12000,12000
