Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,1722,1228,30000.0,26135.928383973314,4556.76726999809,31270.400337001774,19.220673635307783,12.252606199384973,8.737630901768146,30000,30000,30000,30000,30000,30000,30000,30000,31000,31000,31000
,Aggregated,1722,1228,30000.0,26135.928383973314,4556.76726999809,31270.400337001774,19.220673635307783,12.252606199384973,8.737630901768146,30000,30000,30000,30000,30000,30000,30000,30000,31000,31000,31000
